Sample,Time_us,Raw_u16,Voltage_V
5860,5860009,19524,0.983127
5861,5861013,12755,0.642275
5862,5862009,13587,0.684170
5863,5863013,21973,1.106445
5864,5864009,34504,1.737441
5865,5865014,46619,2.347489
5866,5866011,53469,2.692419
5867,5867015,52588,2.648057
5868,5868011,44250,2.228198
5869,5869015,31559,1.589146
5870,5870011,19636,0.988766
5871,5871008,12835,0.646303
5872,5872012,13715,0.690616
5873,5873009,22005,1.108057
5874,5874013,34648,1.744692
5875,5875010,46555,2.344266
5876,5876014,53405,2.689196
5877,5877010,52508,2.644028
5878,5878014,44106,2.220948
5879,5879010,31591,1.590758
5880,5880014,19540,0.983932
5881,5881012,12723,0.640664
5882,5882009,13651,0.687393
5883,5883013,22005,1.108057
5884,5884009,34536,1.739052
5885,5885013,46539,2.343460
5886,5886010,53421,2.690002
5887,5887014,52508,2.644028
5888,5888010,44266,2.229004
5889,5889015,31463,1.584312
5890,5890012,19428,0.978292
5891,5891009,12819,0.645498
5892,5892013,13747,0.692227
5893,5893009,21989,1.107251
5894,5894013,34680,1.746303
5895,5895009,46587,2.345878
5896,5896013,53549,2.696448
5897,5897012,52652,2.651280
5898,5898009,44266,2.229004
5899,5899013,31639,1.593175
5900,5900010,19716,0.992795
5901,5901014,12787,0.643886
5902,5902010,13763,0.693033
5903,5903014,22053,1.110474
5904,5904010,34600,1.742275
5905,5905008,46523,2.342655
5906,5906013,53389,2.688391
5907,5907009,52572,2.647251
5908,5908013,44186,2.224976
5909,5909010,31639,1.593175
5910,5910014,19604,0.987155
5911,5911010,12755,0.642275
5912,5912014,13699,0.689810
5913,5913011,21973,1.106445
5914,5914009,34568,1.740664
5915,5915013,46603,2.346684
5916,5916010,53405,2.689196
5917,5917014,52476,2.642417
5918,5918010,44170,2.224170
5919,5919014,31543,1.588340
5920,5920010,19540,0.983932
5921,5921010,12771,0.643081
5922,5922009,13635,0.686587
5923,5923013,22037,1.109668
5924,5924010,34536,1.739052
5925,5925014,46475,2.340238
5926,5926010,53341,2.685974
5927,5927014,52364,2.636777
5928,5928010,44106,2.220948
5929,5929010,31591,1.590758
5930,5930015,19524,0.983127
5931,5931011,12707,0.639858
5932,5932015,13651,0.687393
5933,5933012,21925,1.104028
5934,5934008,34488,1.736635
5935,5935012,46539,2.343460
5936,5936008,53325,2.685168
5937,5937014,52460,2.641611
5938,5938013,44026,2.216919
5939,5939010,31527,1.587535
5940,5940014,19428,0.978292
5941,5941011,12595,0.634218
5942,5942015,13507,0.680142
5943,5943011,21813,1.098389
5944,5944015,34536,1.739052
5945,5945008,46395,2.336210
5946,5946013,53341,2.685974
5947,5947009,52444,2.640806
5948,5948013,44026,2.216919
5949,5949010,31495,1.585924
5950,5950014,19572,0.985544
5951,5951010,12675,0.638247
5952,5952014,13491,0.679336
5953,5953014,21893,1.102417
5954,5954014,34312,1.727773
5955,5955010,46443,2.338627
5956,5956014,53277,2.682751
5957,5957010,52524,2.644834
5958,5958014,44266,2.229004
5959,5959011,31655,1.593980
5960,5960015,19620,0.987961
5961,5961015,12771,0.643081
5962,5962013,13731,0.691421
5963,5963009,22005,1.108057
5964,5964013,34648,1.744692
5965,5965009,46603,2.346684
5966,5966013,53469,2.692419
5967,5967010,52508,2.644028
5968,5968014,44138,2.222559
5969,5969014,31511,1.586729
5970,5970012,19588,0.986349
5971,5971010,12723,0.640664
5972,5972014,13683,0.689004
5973,5973010,21893,1.102417
5974,5974014,34440,1.734218
5975,5975010,46635,2.348295
5976,5976014,53533,2.695642
5977,5977008,52508,2.644028
5978,5978013,44058,2.218530
5979,5979010,31463,1.584312
5980,5980014,19524,0.983127
5981,5981010,12675,0.638247
5982,5982014,13523,0.680948
5983,5983010,21957,1.105640
5984,5984014,34568,1.740664
5985,5985015,46539,2.343460
5986,5986013,53485,2.693225
5987,5987009,52460,2.641611
5988,5988013,44154,2.223364
5989,5989010,31511,1.586729
5990,5990014,19476,0.980709
5991,5991010,12627,0.635830
5992,5992014,13619,0.685782
5993,5993008,21845,1.100000
5994,5994012,34584,1.741469
5995,5995009,46507,2.341849
5996,5996013,53309,2.684362
5997,5997009,52444,2.640806
5998,5998013,44010,2.216114
5999,5999009,31479,1.585118
6000,6000013,19572,0.985544
6001,6001014,12563,0.632607
6002,6002012,13491,0.679336
6003,6003009,22037,1.109668
6004,6004013,34696,1.747109
6005,6005009,46587,2.345878
6006,6006013,53469,2.692419
6007,6007010,52620,2.649668
6008,6008014,44218,2.226587
6009,6009009,31655,1.593980
6010,6010013,19652,0.989572
6011,6011009,12803,0.644692
6012,6012013,13699,0.689810
6013,6013009,22021,1.108862
6014,6014013,34632,1.743886
6015,6015010,46555,2.344266
6016,6016014,53389,2.688391
6017,6017009,52508,2.644028
6018,6018014,44138,2.222559
6019,6019011,31591,1.590758
6020,6020014,19556,0.984738
6021,6021011,12771,0.643081
6022,6022015,13683,0.689004
6023,6023011,21925,1.104028
6024,6024008,34520,1.738247
6025,6025011,46459,2.339432
6026,6026009,53501,2.694030
6027,6027013,52620,2.649668
6028,6028009,44250,2.228198
6029,6029013,31639,1.593175
6030,6030010,19668,0.990378
6031,6031014,12787,0.643886
6032,6032010,13715,0.690616
6033,6033014,22069,1.111280
6034,6034011,34664,1.745498
6035,6035008,46619,2.347489
6036,6036012,53517,2.694836
6037,6037008,52540,2.645640
6038,6038012,44202,2.225782
6039,6039009,31655,1.593980
6040,6040013,19604,0.987155
6041,6041008,12787,0.643886
6042,6042012,13667,0.688199
6043,6043009,21989,1.107251
6044,6044013,34616,1.743081
6045,6045009,46587,2.345878
6046,6046013,53469,2.692419
6047,6047010,52556,2.646445
6048,6048014,44106,2.220948
6049,6049009,31575,1.589952
6050,6050013,19604,0.987155
6051,6051009,12787,0.643886
6052,6052013,13667,0.688199
6053,6053009,21925,1.104028
6054,6054013,34568,1.740664
6055,6055010,46539,2.343460
6056,6056014,53389,2.688391
6057,6057009,52300,2.633554
6058,6058008,44330,2.232227
6059,6059012,31655,1.593980
6060,6060008,19684,0.991183
6061,6061012,12803,0.644692
6062,6062009,13683,0.689004
6063,6063013,22053,1.110474
6064,6064009,34520,1.738247
6065,6065013,46571,2.345072
6066,6066011,53437,2.690808
6067,6067015,52492,2.643222
6068,6068011,44154,2.223364
6069,6069015,31527,1.587535
6070,6070011,19524,0.983127
6071,6071008,12691,0.639052
6072,6072012,13651,0.687393
6073,6073009,21765,1.095972
6074,6074014,34536,1.739052
6075,6075010,46523,2.342655
6076,6076014,53325,2.685168
6077,6077011,52652,2.651280
6078,6078015,44234,2.227393
6079,6079011,31687,1.595592
6080,6080015,19588,0.986349
6081,6081011,12755,0.642275
6082,6082015,13699,0.689810
6083,6083012,22053,1.110474
6084,6084008,34520,1.738247
6085,6085012,46555,2.344266
6086,6086008,53357,2.686780
6087,6087012,52508,2.644028
6088,6088009,44186,2.224976
6089,6089014,31527,1.587535
6090,6090012,19508,0.982321
6091,6091009,12787,0.643886
6092,6092013,13683,0.689004
6093,6093009,22005,1.108057
6094,6094013,34616,1.743081
6095,6095010,46507,2.341849
6096,6096014,53341,2.685974
6097,6097010,52476,2.642417
6098,6098010,44090,2.220142
6099,6099008,31591,1.590758
6100,6100012,19476,0.980709
6101,6101008,12595,0.634218
6102,6102012,13651,0.687393
6103,6103009,21941,1.104834
6104,6104013,34520,1.738247
6105,6105011,46619,2.347489
6106,6106009,53341,2.685974
6107,6107014,52492,2.643222
6108,6108010,44138,2.222559
6109,6109014,31495,1.585924
6110,6110010,19620,0.987961
6111,6111014,12771,0.643081
6112,6112011,13443,0.676919
6113,6113009,21893,1.102417
6114,6114013,34408,1.732607
6115,6115009,46603,2.346684
6116,6116013,53517,2.694836
6117,6117010,52604,2.648862
6118,6118014,44250,2.228198
6119,6119010,31639,1.593175
6120,6120014,19396,0.976681
6121,6121011,12531,0.630996
6122,6122009,13699,0.689810
6123,6123013,21989,1.107251
6124,6124009,34456,1.735024
6125,6125013,46667,2.349906
6126,6126009,53517,2.694836
6127,6127013,52508,2.644028
6128,6128010,44250,2.228198
6129,6129008,31559,1.589146
6130,6130012,19460,0.979904
6131,6131009,12739,0.641469
6132,6132013,13555,0.682559
6133,6133009,21861,1.100806
6134,6134013,34440,1.734218
6135,6135009,46427,2.337821
6136,6136013,53309,2.684362
6137,6137012,52460,2.641611
6138,6138010,44218,2.226587
6139,6139014,31639,1.593175
6140,6140010,19636,0.988766
6141,6141014,12755,0.642275
6142,6142011,13795,0.694644
6143,6143015,22037,1.109668
6144,6144011,34536,1.739052
6145,6145009,46395,2.336210
6146,6146014,53517,2.694836
6147,6147010,52652,2.651280
6148,6148014,44202,2.225782
6149,6149010,31591,1.590758
6150,6150014,19636,0.988766
6151,6151011,12755,0.642275
6152,6152015,13699,0.689810
6153,6153015,22037,1.109668
6154,6154014,34632,1.743886
6155,6155010,46635,2.348295
6156,6156014,53453,2.691614
6157,6157010,52556,2.646445
6158,6158014,44186,2.224976
6159,6159011,31559,1.589146
6160,6160015,19572,0.985544
6161,6161014,12755,0.642275
6162,6162013,13699,0.689810
6163,6163009,21973,1.106445
6164,6164013,34552,1.739858
6165,6165009,46507,2.341849
6166,6166013,53437,2.690808
6167,6167010,52492,2.643222
6168,6168014,44122,2.221753
6169,6169013,31543,1.588340
6170,6170011,19540,0.983932
6171,6171015,12611,0.635024
6172,6172011,13395,0.674502
6173,6173015,21893,1.102417
6174,6174011,34456,1.735024
6175,6175008,46667,2.349906
6176,6176012,53533,2.695642
6177,6177012,52604,2.648862
6178,6178010,44314,2.231421
6179,6179013,31511,1.586729
6180,6180010,19620,0.987961
6181,6181014,12771,0.643081
6182,6182010,13715,0.690616
6183,6183014,22069,1.111280
6184,6184010,34552,1.739858
6185,6185011,46555,2.344266
6186,6186008,53389,2.688391
6187,6187012,52476,2.642417
6188,6188008,44186,2.224976
6189,6189012,31639,1.593175
6190,6190009,19588,0.986349
6191,6191013,12755,0.642275
6192,6192009,13651,0.687393
6193,6193010,21989,1.107251
6194,6194010,34664,1.745498
6195,6195015,46491,2.341044
6196,6196011,53228,2.680284
6197,6197015,52476,2.642417
6198,6198011,44154,2.223364
6199,6199008,31511,1.586729
6200,6200012,19540,0.983932
6201,6201013,12691,0.639052
6202,6202010,13507,0.680142
6203,6203014,21957,1.105640
6204,6204010,34488,1.736635
6205,6205014,46539,2.343460
6206,6206010,53437,2.690808
6207,6207014,52620,2.649668
6208,6208011,44282,2.229810
6209,6209012,31607,1.591563
6210,6210008,19668,0.990378
6211,6211012,12803,0.644692
6212,6212009,13667,0.688199
6213,6213013,22037,1.109668
6214,6214009,34632,1.743886
6215,6215013,46651,2.349100
6216,6216009,53437,2.690808
6217,6217011,52428,2.640000
6218,6218008,44266,2.229004
6219,6219012,31591,1.590758
6220,6220008,19604,0.987155
6221,6221012,12787,0.643886
6222,6222008,13683,0.689004
6223,6223012,22037,1.109668
6224,6224009,34568,1.740664
6225,6225011,46715,2.352323
6226,6226009,53485,2.693225
6227,6227013,52572,2.647251
6228,6228009,44410,2.236256
6229,6229013,31639,1.593175
6230,6230010,19652,0.989572
6231,6231014,12787,0.643886
6232,6232010,13715,0.690616
6233,6233011,22053,1.110474
6234,6234008,34632,1.743886
6235,6235012,46395,2.336210
6236,6236009,53341,2.685974
6237,6237013,52380,2.637583
6238,6238009,44074,2.219336
6239,6239013,31607,1.591563
6240,6240009,19668,0.990378
6241,6241011,12787,0.643886
6242,6242011,13667,0.688199
6243,6243009,21989,1.107251
6244,6244013,34600,1.742275
6245,6245009,46603,2.346684
6246,6246013,53373,2.687585
6247,6247010,52492,2.643222
6248,6248014,44170,2.224170
6249,6249008,31639,1.593175
6250,6250012,19604,0.987155
6251,6251009,12803,0.644692
6252,6252013,13651,0.687393
6253,6253009,21957,1.105640
6254,6254013,34568,1.740664
6255,6255010,46539,2.343460
6256,6256014,53373,2.687585
6257,6257008,52412,2.639194
6258,6258013,44170,2.224170
6259,6259009,31591,1.590758
6260,6260013,19556,0.984738
6261,6261009,12723,0.640664
6262,6262013,13715,0.690616
6263,6263010,21829,1.099194
6264,6264014,34568,1.740664
6265,6265009,46571,2.345072
6266,6266013,53405,2.689196
6267,6267009,52460,2.641611
6268,6268013,43994,2.215308
6269,6269010,31591,1.590758
6270,6270014,19428,0.978292
6271,6271010,12819,0.645498
6272,6272014,13587,0.684170
6273,6273010,21797,1.097583
6274,6274008,34600,1.742275
6275,6275012,46507,2.341849
6276,6276009,53533,2.695642
6277,6277013,52652,2.651280
6278,6278009,44250,2.228198
6279,6279013,31639,1.593175
6280,6280009,19636,0.988766
6281,6281013,12787,0.643886
6282,6282010,13667,0.688199
6283,6283013,22053,1.110474
6284,6284010,34536,1.739052
6285,6285014,46571,2.345072
6286,6286010,53389,2.688391
6287,6287014,52492,2.643222
6288,6288010,44218,2.226587
6289,6289014,31559,1.589146
6290,6290012,19604,0.987155
6291,6291008,12787,0.643886
6292,6292012,13667,0.688199
6293,6293008,21957,1.105640
6294,6294012,34520,1.738247
6295,6295009,46427,2.337821
6296,6296013,53261,2.681946
6297,6297009,52364,2.636777
6298,6298014,44234,2.227393
6299,6299010,31703,1.596397
6300,6300014,19572,0.985544
6301,6301010,12787,0.643886
6302,6302014,13731,0.691421
6303,6303011,22005,1.108057
6304,6304015,34600,1.742275
6305,6305011,46459,2.339432
6306,6306008,53405,2.689196
6307,6307012,52508,2.644028
6308,6308008,44170,2.224170
6309,6309012,31559,1.589146
6310,6310009,19636,0.988766
6311,6311013,12771,0.643081
6312,6312009,13651,0.687393
6313,6313014,22005,1.108057
6314,6314012,34600,1.742275
6315,6315008,46491,2.341044
6316,6316012,53421,2.690002
6317,6317009,52476,2.642417
6318,6318013,44138,2.222559
6319,6319009,31687,1.595592
6320,6320013,19524,0.983127
6321,6321010,12771,0.643081
6322,6322009,13683,0.689004
6323,6323013,21989,1.107251
6324,6324009,34600,1.742275
6325,6325013,46587,2.345878
6326,6326009,53453,2.691614
6327,6327013,52508,2.644028
6328,6328010,44186,2.224976
6329,6329015,31543,1.588340
6330,6330012,19588,0.986349
6331,6331009,12771,0.643081
6332,6332013,13667,0.688199
6333,6333009,21989,1.107251
6334,6334013,34616,1.743081
6335,6335009,46523,2.342655
6336,6336013,53437,2.690808
6337,6337011,52444,2.640806
6338,6338008,44234,2.227393
6339,6339012,31575,1.589952
6340,6340008,19668,0.990378
6341,6341012,12755,0.642275
6342,6342009,13699,0.689810
6343,6343013,21989,1.107251
6344,6344009,34488,1.736635
6345,6345014,46571,2.345072
6346,6346012,53421,2.690002
6347,6347009,52476,2.642417
6348,6348013,44202,2.225782
6349,6349009,31607,1.591563
6350,6350013,19620,0.987961
6351,6351009,12803,0.644692
6352,6352013,13747,0.692227
6353,6353011,22053,1.110474
6354,6354009,34632,1.743886
6355,6355012,46507,2.341849
6356,6356009,53453,2.691614
6357,6357013,52540,2.645640
6358,6358009,44202,2.225782
6359,6359013,31639,1.593175
6360,6360009,19636,0.988766
6361,6361015,12803,0.644692
6362,6362012,13731,0.691421
6363,6363009,21813,1.098389
6364,6364013,34616,1.743081
6365,6365009,46603,2.346684
6366,6366013,53517,2.694836
6367,6367009,52620,2.649668
6368,6368013,44170,2.224170
6369,6369012,31671,1.594786
6370,6370010,19652,0.989572
6371,6371014,12803,0.644692
6372,6372010,13731,0.691421
6373,6373014,22069,1.111280
6374,6374010,34648,1.744692
6375,6375014,46603,2.346684
6376,6376011,53405,2.689196
6377,6377010,52476,2.642417
6378,6378015,44122,2.221753
6379,6379011,31895,1.606065
6380,6380008,19636,0.988766
6381,6381012,12771,0.643081
6382,6382008,13715,0.690616
6383,6383012,22005,1.108057
6384,6384009,34520,1.738247
6385,6385008,46523,2.342655
6386,6386013,53437,2.690808
6387,6387009,52492,2.643222
6388,6388013,44074,2.219336
6389,6389010,31575,1.589952
6390,6390014,19588,0.986349
6391,6391010,12787,0.643886
6392,6392014,13699,0.689810
6393,6393012,21989,1.107251
6394,6394010,34584,1.741469
6395,6395014,46603,2.346684
6396,6396011,53405,2.689196
6397,6397015,52492,2.643222
6398,6398011,44170,2.224170
6399,6399015,31559,1.589146
6400,6400011,19588,0.986349
6401,6401011,12771,0.643081
6402,6402008,13587,0.684170
6403,6403012,21877,1.101611
6404,6404008,34664,1.745498
6405,6405012,46683,2.350712
6406,6406009,53533,2.695642
6407,6407013,52412,2.639194
6408,6408009,44090,2.220142
6409,6409010,31479,1.585118
6410,6410014,19396,0.976681
6411,6411011,12611,0.635024
6412,6412015,13715,0.690616
6413,6413011,22069,1.111280
6414,6414015,34696,1.747109
6415,6415011,46635,2.348295
6416,6416008,53373,2.687585
6417,6417009,52492,2.643222
6418,6418014,44122,2.221753
6419,6419011,31559,1.589146
6420,6420015,19572,0.985544
6421,6421011,12803,0.644692
6422,6422008,13459,0.677725
6423,6423012,21957,1.105640
6424,6424008,34488,1.736635
6425,6425010,46571,2.345072
6426,6426010,53341,2.685974
6427,6427008,52444,2.640806
6428,6428012,44154,2.223364
6429,6429008,31655,1.593980
6430,6430012,19588,0.986349
6431,6431009,12771,0.643081
6432,6432013,13683,0.689004
6433,6433014,22005,1.108057
6434,6434011,34520,1.738247
6435,6435008,46539,2.343460
6436,6436012,53405,2.689196
6437,6437008,52540,2.645640
6438,6438012,44170,2.224170
6439,6439009,31687,1.595592
6440,6440013,19588,0.986349
6441,6441015,12755,0.642275
6442,6442012,13779,0.693838
6443,6443008,22021,1.108862
6444,6444012,34632,1.743886
6445,6445008,46667,2.349906
6446,6446012,53469,2.692419
6447,6447009,52524,2.644834
6448,6448013,44122,2.221753
6449,6449014,31543,1.588340
6450,6450013,19604,0.987155
6451,6451009,12739,0.641469
6452,6452013,13619,0.685782
6453,6453010,21893,1.102417
6454,6454014,34568,1.740664
6455,6455010,46491,2.341044
6456,6456014,53373,2.687585
6457,6457015,52444,2.640806
6458,6458013,44026,2.216919
6459,6459009,31591,1.590758
6460,6460013,19540,0.983932
6461,6461009,12723,0.640664
6462,6462013,13587,0.684170
6463,6463010,21973,1.106445
6464,6464014,34600,1.742275
6465,6465008,46539,2.343460
6466,6466008,53389,2.688391
6467,6467013,52524,2.644834
6468,6468010,44170,2.224170
6469,6469014,31543,1.588340
6470,6470010,19604,0.987155
6471,6471014,12771,0.643081
6472,6472010,13555,0.682559
6473,6473013,21973,1.106445
6474,6474010,34488,1.736635
6475,6475014,46411,2.337015
6476,6476011,53421,2.690002
6477,6477015,52652,2.651280
6478,6478011,44314,2.231421
6479,6479015,31623,1.592369
6480,6480011,19652,0.989572
6481,6481013,12771,0.643081
6482,6482010,13715,0.690616
6483,6483014,22053,1.110474
6484,6484011,34632,1.743886
6485,6485015,46651,2.349100
6486,6486011,53405,2.689196
6487,6487015,52524,2.644834
6488,6488011,44170,2.224170
6489,6489014,31527,1.587535
6490,6490011,19668,0.990378
6491,6491008,12819,0.645498
6492,6492012,13651,0.687393
6493,6493008,21989,1.107251
6494,6494012,34584,1.741469
6495,6495009,46443,2.338627
6496,6496013,53405,2.689196
6497,6497009,52524,2.644834
6498,6498013,44154,2.223364
6499,6499010,31575,1.589952
6500,6500014,19428,0.978292
6501,6501010,12707,0.639858
6502,6502014,13491,0.679336
6503,6503010,21829,1.099194
6504,6504014,34504,1.737441
6505,6505010,46459,2.339432
6506,6506015,53405,2.689196
6507,6507011,52412,2.639194
6508,6508015,44202,2.225782
6509,6509011,31431,1.582701
6510,6510008,19572,0.985544
6511,6511012,12675,0.638247
6512,6512008,13731,0.691421
6513,6513011,22053,1.110474
6514,6514009,34536,1.739052
6515,6515013,46587,2.345878
6516,6516010,53341,2.685974
6517,6517014,52460,2.641611
6518,6518010,44154,2.223364
6519,6519014,31463,1.584312
6520,6520011,19492,0.981515
6521,6521014,12739,0.641469
6522,6522011,13635,0.686587
6523,6523015,22021,1.108862
6524,6524011,34536,1.739052
6525,6525008,46523,2.342655
6526,6526012,53389,2.688391
6527,6527008,52540,2.645640
6528,6528012,44170,2.224170
6529,6529009,31591,1.590758
6530,6530014,19572,0.985544
6531,6531011,12771,0.643081
6532,6532015,13667,0.688199
6533,6533011,21973,1.106445
6534,6534015,34632,1.743886
6535,6535011,46571,2.345072
6536,6536008,53389,2.688391
